unique_entity_id,blank_deprecated,entity_eft_indicator,cage_code,dodaac,sam_extract_code,purpose_of_registration,initial_registration_date,registration_expiration_date,last_update_date,activation_date,legal_business_name,dba_name,entity_division_name,entity_division_number,physical_address_line_1,physical_address_line_2,physical_address_city,physical_address_province_or_state,physical_address_zip_postal_code,physical_address_zip_code_4,physical_address_country_code,physical_address_congressional_district,dnb_open_data_flag,entity_start_date,fiscal_year_end_close_date,entity_url,entity_structure,state_of_incorporation,country_of_incorporation,business_type_counter,bus_type_string,primary_naics,naics_code_counter,naics_code_string,psc_code_counter,psc_code_string,credit_card_usage,correspondence_flag,mailing_address_line_1,mailing_address_line_2,mailing_address_city,mailing_address_zip_postal_code,mailing_address_zip_code_4,mailing_address_country,mailing_address_state_or_province,govt_bus_poc_first_name,govt_bus_poc_middle_initial,govt_bus_poc_last_name,govt_bus_poc_title,govt_bus_poc_st_add_1,govt_bus_poc_st_add_2,govt_bus_poc_city,govt_bus_poc_zip_postal_code,govt_bus_poc_zip_code_4,govt_bus_poc_country_code,govt_bus_poc_state_or_province,alt_govt_bus_poc_first_name,alt_govt_bus_poc_middle_initial,alt_govt_bus_poc_last_name,alt_govt_bus_poc_title,alt_govt_bus_poc_st_add_1,alt_govt_bus_poc_st_add_2,alt_govt_bus_poc_city,alt_govt_bus_poc_zip_postal_code,alt_govt_bus_poc_zip_code_4,alt_govt_bus_poc_country_code,alt_govt_bus_poc_state_or_province,past_perf_poc_first_name,past_perf_poc_middle_initial,past_perf_poc_last_name,past_perf_poc_title,past_perf_poc_st_add_1,past_perf_poc_st_add_2,past_perf_poc_city,past_perf_poc_zip_postal_code,past_perf_poc_zip_code_4,past_perf_poc_country_code,past_perf_poc_state_or_province,alt_past_perf_poc_first_name,alt_past_perf_poc_middle_initial,alt_past_perf_poc_last_name,alt_past_perf_poc_title,alt_past_perf_poc_st_add_1,alt_past_perf_poc_st_add_2,alt_past_perf_poc_city,alt_past_perf_poc_zip_postal_code,alt_past_perf_poc_zip_code_4,alt_past_perf_poc_country_code,alt_past_perf_poc_state_or_province,elec_bus_poc_first_name,elec_bus_poc_middle_initial,elec_bus_poc_last_name,elec_bus_poc_title,elec_bus_poc_st_add_1,elec_bus_poc_st_add_2,elec_bus_poc_city,elec_bus_poc_zip_postal_code,elec_bus_poc_zip_code_4,elec_bus_poc_country_code,elec_bus_poc_state_or_province,alt_elec_poc_bus_poc_first_name,alt_elec_poc_bus_poc_middle_initial,alt_elec_poc_bus_poc_last_name,alt_elec_poc_bus_poc_title,alt_elec_poc_bus_st_add_1,alt_elec_poc_bus_st_add_2,alt_elec_poc_bus_city,alt_elec_poc_bus_zip_postal_code,alt_elec_poc_bus_zip_code_4,alt_elec_poc_bus_country_code,alt_elec_poc_bus_state_or_province,naics_exception_counter,naics_exception_string,debt_subject_to_offset_flag,exclusion_status_flag,sba_business_types_counter,sba_business_types_string,no_public_display_flag,disaster_response_counter,disaster_response_string,entity_evs_source
,C18XAQLCQSZ3,,,7F3F4,,A,Z2,2015-07-15,2026-01-06,2025-01-08,2025-01-08,RW INDUSTRIAL PRODUCTS INC,,,,108 E BLODGETT ST,,CARLSBAD,NM,88220,5151,USA,02,,1995-04-03,1231,,2L,NM,USA,0007,23~27~2X~8W~A2~A5~PI,423840,0005,423710Y~423810Y~423830Y~423840Y~423990Y,0000,,Y,,108 E BLODGETT,,CARLSBAD,88220,5151,USA,NM,CHRIS,,JONES,,108 E BLODGETT,,CARLSBAD,88220,,USA,NM,KENLYN,,HUETT,,108 E BLODGETT ST,,CARLSBAD,88220,,USA,NM,MELISSA,,JONES,,108 E BLODGETT,,CARLSBAD,88220,,USA,NM,KENLYN,,HUETT,,108 E BLODGETT,,CARLSBAD,88220,,USA,NM,CHRIS,,JONES,,108 E BLODGETT,,CARLSBAD,88220,,USA,NM,KENLYN,,HUETT,,108 E BLODGETT,,CARLSBAD,88220,,USA,NM,0000,,N,,0000,,,0000,,E&Y
,C18XC7DZ6KF8,,,4FDN1,,A,Z2,2006-06-09,2025-03-22,2024-03-26,2024-03-26,LEE A FISCHER MD PC,,,,4515 STATESMEN WAY,,INDIANAPOLIS,IN,46250,4372,USA,07,,2006-03-27,1231,,ZZ,IN,USA,0002,2X~XS,621111,0001,621111Y,0000,,N,,4515 STATESMEN WAY,,INDIANAPOLIS,46250,4372,USA,IN,LEE,A,FISCHER,,4515 STATESMEN WAY,,INDIANAPOLIS,46250,4372,USA,IN,LEE,,FISCHER,,4515 STATESMEN WAY,,INDIANAPOLIS,46250,4372,USA,IN,,,,,,,,,,,,,,,,,,,,,,,LEE,A,FISCHER,,4515 STATESMEN WAY,,INDIANAPOLIS,46250,4372,USA,IN,LEE,,FISCHER,,4515 STATESMEN WAY,,INDIANAPOLIS,46250,4372,USA,IN,0000,,N,,0000,,NPDY,0000,,E&Y
,C18XJJF4L734,,,6SL82,,A,Z2,2012-10-01,2025-08-14,2024-08-17,2024-08-16,"STONINGTON BEHAVIORAL HEALTH, INC.",STONINGTON INSTITUTE,STONINGTON INSTITUTE,,75 SWANTOWN HILL RD,,NORTH STONINGTON,CT,06359,1022,USA,02,,2004-04-27,1231,www.stoningtoninstitute.com,2L,DE,USA,0001,2X,622210,0001,622210N,0000,,Y,,75 SWANTOWN HILL RD,,NORTH STONINGTON,06359,1022,USA,CT,LYNSEY,,MALONE,CFO,618 POQUONNOCK ROAD,,GROTON,06340,,USA,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYNSEY,,MALONE,CFO,618 POQUONNOCK ROAD,,GROTON,06340,,USA,CT,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C18XQDBD9SC7,,,663W6,,A,Z2,2010-10-22,2025-02-06,2024-02-09,2024-02-09,HENNINGSEN CONSTRUCTION CO INC,HENNINGSEN CONSTRUCTION CO INC,,,12 SPRECKELS LN,,SALINAS,CA,93908,8941,USA,19,,1971-11-18,1231,,2L,CA,USA,0001,2X,238910,0001,238910N,0002,P400~P500,N,,P.O. BOX 7477,,SPRECKELS,93962,7477,USA,CA,BRENT,P,HENNINGSEN,VP,P.O. BOX 7477,,SPRECKELS,93962,7477,USA,CA,REBECCA,,MCKNIGHT,OFFICE MGR,P.O. BOX 7477,,SPRECKELS,93962,7477,USA,CA,REBECCA,,MCKNIGHT,OFFICE MGR,P.O. BOX 7477,,SPRECKELS,93962,7477,USA,CA,REBECCA,,MCKNGIHT,OFFICE MGR,P.O. BOX 7477,,SPRECKELS,93962,7477,USA,CA,BRENT,P,HENNINGSEN,VP,P.O. BOX 7477,,SPRECKELS,93962,7477,USA,CA,REBECCA,,MCKNIGHT,OFFICE MGR,PO BOX 7477,,SALINAS,93962,7477,USA,CA,0000,,N,,0000,,,0000,,E&Y
,C18YJS28KEK5,,,1M0A7,,A,Z2,2010-10-14,2025-08-16,2024-08-20,2024-08-20,"ABLE HEATING & AIR CONDITIONING, INC",ABLE HEATING & AIR CONDITIONING INC,HVAC MECHANICAL,23,1020 COLORADO AVE,,CHULA VISTA,CA,91911,1618,USA,52,,1983-12-18,1231,,2L,CA,USA,0003,23~2X~PI,238220,0001,238220N,0000,,Y,,1020 COLORADO AVENUE,STE A,CHULA VISTA,91911,1605,USA,CA,ANDREW,,MORENO,,1020 COLORADO AVENUE,SUITE A,CHULA VISTA,91911,1618,USA,CA,MOSES,,MORENO,,1020 COLORADO AVENUE,SUITE A,CHULA VISTA,91911,1618,USA,CA,,,,,,,,,,,,SHANTEL,,NUNN,,1020 COLORADO AVENUE,SUITE A,CHULA VISTA,91911,,USA,CA,ANDREW,,MORENO,PRESIDENT,1020 COLORADO AVENUE,SUITE A,CHULA VISTA,91911,1618,USA,CA,MOSES,,MORENO,,1020 COLORADO AVENUE,SUITE A,CHULA VISTA,91911,1618,USA,CA,0000,,N,,0000,,,0000,,E&Y
,C18YMM9U6D27,,,3WVR5,,A,Z1,2004-06-17,2025-08-16,2024-08-22,2024-08-20,COUNTY OF FREMONT,FREMONT COUNTY AIRPORT,,,60298 US HIGHWAY 50 E,,PENROSE,CO,81240,9513,USA,07,,1946-07-17,1231,,2A,,,0003,12~C7~MG,,0000,,0000,,Y,,60298 HWY 50,,PENROSE,81240,9513,USA,CO,WESLEY,,BRANDT,,60298 HWY 50,,PENROSE,81240,9513,USA,CO,WESLEY,,BRANDT,,60298 HWY 50,,PENROSE,81240,9513,USA,CO,WESLEY,,BRANDT,,60298 HWY 50,,PENROSE,81240,9513,USA,CO,WESLEY,,BRANDT,,60298 HWY 50,,PENROSE,81240,9513,USA,CO,WESLEY,,BRANDT,,60298 HWY 50,,PENROSE,81240,9513,USA,CO,WESLEY,,BRANDT,,60298 HWY 50,,PENROSE,81240,9513,USA,CO,0000,,N,,0000,,NPDY,0000,,E&Y
,C18YU74RFLE3,,,5NZQ1,,A,Z1,2009-09-11,2025-11-14,2024-11-22,2024-11-20,COUNTY OF ADAMS & ARAPAHOE,STRASBURG SCHOOL DISTRICT 31J,STRASBURG SCHOOL DISTRICT,,56729 COLORADO AVE,,STRASBURG,CO,80136,7809,USA,04,,1940-09-01,0630,http://www.strasburg31j.com,2A,,,0002,12~H6,,0000,,0000,,Y,,56729 E COLORADO AVE,,STRASBURG,80136,7809,USA,CO,NANCY,,TAYLOR,CHIEF FINANCIAL OFFICER,STRASBURG SCHOOL DISTRICT,56729 E COLORADO AVENUE,STRASBURG,80136,7809,USA,CO,KELLE,,BONGARD,SUPERINTENDENT,56729 E COLORADO AVENUE,,STRASBURG,80136,,USA,CO,,,,,,,,,,,,KELLE,,BONGARD,SUPERINTENDENT,56729 E COLORADO AVENUE,,STRASBURG,80136,7809,USA,CO,NANCY,,TAYLOR,CHIEF FINANCIAL OFFICER,STRASBURG SCHOOL DISTRICT,56729 E COLORADO AVENUE,STRASBURG,80136,7809,USA,CO,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C18ZAK5QLLP6,,,807E5,,E,Z2,2017-11-25,2024-10-12,2024-10-12,2023-10-16,"PRECAST SYSTEMS ENGINEERING, LLC",PRECAST SYSTEMS ENGINEERING LLC,,,5320 CHESAWADOX DR,,EXMORE,VA,23350,4302,USA,02,,2016-07-14,1231,,2L,VA,USA,0002,2X~LJ,541330,0001,541330E,0001,C1LB,N,,5320 CHESAWADOX DRIVE,,EXMORE,23350,4302,USA,VA,JEAN-PIERRE,,BINARD,,5320 CHESAWADOX DR,,EXMORE,23350,,USA,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JEAN-PIERRE,,BINARD,,5320 CHESAWADOX DR,,EXMORE,23350,,USA,VA,,,,,,,,,,,,0001,541330YYYY,N,,0000,,,0000,,E&Y
,C18ZBLMCC983,,,3D5L9,,A,Z2,2003-03-11,2025-02-20,2024-05-07,2024-02-26,SUPERIAIRE TECHNOLOGIES LLC,,,,121 MOUNTAIN PARK PL NW,,ALBUQUERQUE,NM,87114,2274,USA,01,,1998-03-01,1231,www.superiaire.com,2K,NM,USA,0005,2X~8W~A2~JX~LJ,315210,0003,314999Y~315210Y~336419Y,0000,,Y,,121 MOUNTAIN PARK PL NW,,ALBUQUERQUE,87114,2274,USA,NM,MATT,,GUTHRIE,PRESIDENT,121 MOUNTAIN PARK PL NW,,ALBUQUERQUE,87114,2274,USA,NM,LORIE,,GUTHRIE,CEO,121 MOUNTAIN PARK PL NW,,ALBUQUERQUE,87114,2274,USA,NM,MATT,,GUTHRIE,PRESIDENT,121 MOUNTAIN PARK PL NW,,ALBUQUERQUE,87114,2274,USA,NM,LORIE,,GUTHRIE,CEO,121 MOUNTAIN PARK PL NW,,ALBUQUERQUE,87114,2274,USA,NM,LORIE,,GUTHRIE,CEO,121 MOUNTAIN PARK PL NW,,ALBUQUERQUE,87114,2274,USA,NM,MATT,,GUTHRIE,PRESIDENT,121 MOUNTAIN PARK PL NW,,ALBUQUERQUE,87114,2274,USA,NM,0000,,N,,0000,,,0001,ANY,E&Y
,C18ZFJ5TABN1,,,1E41F,,A,Z2,2013-05-06,2025-12-08,2024-12-09,2024-12-09,SINIL SYSTEM,,SINIL SYSTEM,,164 TANHYEON-RO,,PYEONGTAEK-SI,,,,KOR,,,2002-09-06,1231,,2L,,KOR,0001,2X,423420,0002,423420N~532420N,0002,7510~W074,Y,,164 TANHYEON-RO,,PYONGTAEK,17772,,KOR,GYEONGGI,KYUNG WON,,KANG,PRESIDENT,164 TANHYEON-RO,,PYEONGTAEK-SI,17772,,KOR,GYEONGGI-DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KYUNG WON,,KANG,PRESIDENT,164 TANHYEON-RO,,PYEONGTAEK-SI,17772,,KOR,GYEONGGI-DO,,,,,,,,,,,,0000,,,,0000,,,0000,,
,C18ZJMANFKM6,,,39PE4,,A,Z2,2005-05-09,2026-01-24,2025-01-28,2025-01-28,"LUTHERAN SOCIAL SERVICES OF METROPOLITAN NEW YORK, INC",LUTHERAN SOCIAL SERVICES OF METROPOLITAN NEW YORK,,,475 RIVERSIDE DR STE 1244,,NEW YORK,NY,10115,0046,USA,13,,1970-03-12,0630,lssny.org,8H,NY,USA,0001,A8,624410,0007,623990N~624110N~624190N~624210N~624230N~624410N~928120N,0000,,Y,,475 RIVERSIDE DRIVE,ROOM 1244,NEW YORK,10115,0046,USA,NY,CHARLES,,VENTO,INTERIM CFO,475 RIVERSIDE DRIVE,,NEW YORK,10115,0046,USA,NY,DAVID,,SALINAS,DIRECTOR OF GRANTS AND BUDGETS,475 RIVERSIDE DRIVE,,NEW YORK,10115,0046,USA,NY,CHARLES,,VENTO,CHIEF FINANCIAL OFFICER,475 RIVERSIDE DR,,NEW YORK,10115,,USA,NY,SOPHIA,,BROWN,DIRECTOR OF GRANTS,475 RIVERSIDE DRIVE,ROOM 1244,NEW YORK,10115,,USA,NY,SOPHIA,,BROWN,DIRECTOR OF GRANTS,475 RIVERSIDE DRIVE,ROOM 1244,NEW YORK,10115,0046,USA,NY,DAVID,,SALINAS,DIRECTOR OF GRANTS AND BUDGETS,475 RIVERSIDE DRIVE,,NEW YORK,10115,0046,USA,NY,0000,,N,,0000,,,0004,CTYNY005~CTYNY047~CTYNY061~STANY,E&Y
,C18ZKMKRLRH8,,,52ZF7,,A,Z2,2008-05-14,2025-02-13,2024-02-25,2024-02-22,RICHMOND CITY,,RICHMOND POLICE DEPARTMENT,,1721 LEXINGTON RD,,RICHMOND,KY,40475,2803,USA,06,,1900-01-01,0630,https://www.richmond.ky.us/1199/Police-Department,2A,,,0002,12~C8,922120,0001,922120N,0000,,N,,1721 LEXINGTON ROAD,,RICHMOND,40475,2803,USA,KY,RODNEY,,RICHARDSON,CHIEF,1721 LEXINGTON ROAD,,RICHMOND,40475,2803,USA,KY,WILLIAM,,O'DONNELL,LIEUTENANT,1721 LEXINGTON ROAD,,RICHMOND,40475,2803,USA,KY,,,,,,,,,,,,,,,,,,,,,,,RODNEY,,RICHARDSON,CHIEF,1721 LEXINGTON ROAD,,RICHMOND,40475,2803,USA,KY,WILLIAM,,O'DONNELL,MAJOR,1721 LEXINGTON ROAD,,RICHMOND,40475,2803,USA,KY,0000,,N,,0000,,,0000,,E&Y
,C18ZTTTGWSJ5,,,5ANH8,,A,Z2,2009-01-17,2025-04-19,2024-12-22,2024-04-22,CEI SERVICES INC,,,,418 E 12TH ST,,ANNISTON,AL,36207,4704,USA,03,,2007-02-20,1231,www.ceiservices.co,2L,AL,USA,0005,27~2X~HQ~OY~XS,561720,0013,236118Y~237110Y~237310Y~237990E~238220Y~238390Y~238910Y~238990E~561210Y~561720Y~561730Y~561740Y~561790Y,0000,,Y,,418 E 12TH ST,,ANNISTON,36207,4704,USA,AL,KANADA,,SIMMONS,,418 E 12TH ST,,ANNISTON,36207,,USA,AL,VALENTINA,,SIMMONS,,418 E. 12TH ST.,,ANNISTON,36207,,USA,AL,KANADA,,SIMMONS,,418 E 12TH ST,,ANNISTON,36207,,USA,AL,VALENTINA,,SIMMONS,,418 E. 12TH ST.,,ANNISTON,36207,,USA,AL,KANADA,,SIMMONS,,418 E 12TH ST,,ANNISTON,36207,,USA,AL,KANADA,,SIMMONS,,418 E 12TH ST,,ANNISTON,36207,,USA,AL,0002,237990YY  ~238990YY  ,N,,0000,,,0001,ANY,E&Y
,C18ZV2ZPWBC9,,,4CY11,,A,Z1,2006-04-05,2025-09-18,2024-09-23,2024-09-20,POWELL COUNTY BOARD OF EDUCATION,,,,691 BRECKENRIDGE ST,,STANTON,KY,40380,2018,USA,06,,1880-08-01,0630,,2A,,,0002,12~H6,,0000,,0000,,N,,691 BRECKINRIDGE STREET,PO BOX 430,STANTON,40380,0430,USA,KY,SARAH,,WASSON,SUPERINTENDENT,691 BRECKINRIDGE ST,,STANTON,40380,0430,USA,KY,TIFFANY,,ANDERSON,,PO BOX 430,,STANTON,40380,0430,USA,KY,ASHLEY,,RANDALL,CHIEF INFORMATION OFFICER,691 BRECKINRIDGE ST,,STANTON,40380,,USA,KY,,,,,,,,,,,,ALICIA,,FRAZIER,FINANCE OFFICER,691 BRECKINRIDGE STREET,,STANTON,40380,0430,USA,KY,ALICIA,,FRAZIER,FINANCE OFFICER,691 BRECKINRIDGE STREET,,STANTON,40380,,USA,KY,0000,,N,,0000,,,0000,,E&Y
,C191KM38F6B5,,,342J9,,A,Z2,2004-12-27,2025-09-26,2024-09-27,2024-09-27,"KATINAS BRUCKWICK ARCHITECTURE, LLC",,,,1101 30TH ST NW STE 100B,,WASHINGTON,DC,20007,3706,USA,98,,2004-07-01,1231,,2K,MD,USA,0003,27~2X~LJ,541310,0001,541310Y,0001,C211,N,,1101 30TH ST NW STE 100B,,WASHINGTON,20007,3706,USA,DC,JOHN,G.,KATINAS,,1101 30TH ST NW STE B100,,WASHINGTON,20007,,USA,DC,MICHAEL,P.,BRUCKWICK,,"1101 30TH STREET, NW",SUITE B100,WASHINGTON,20007,,USA,DC,JOHN,G.,KATINAS,,"1101 30TH STREET, NW",SUITE B100,WASHINGTON,20007,,USA,DC,MICHAEL,P.,BRUCKWICK,,"1101 30TH STREET, NW",SUITE B100,WASHINGTON,20007,,USA,DC,JOHN,G.,KATINAS,,1101 30TH ST NW STE B100,,WASHINGTON,20007,,USA,DC,MICHAEL,P.,BRUCKWICK,,"1101 30TH STREET, NW",SUITE B100,WASHINGTON,20007,,USA,DC,0000,,N,,0000,,,0000,,E&Y
,C191PQA8BKK5,,,8JZQ9,,A,Z2,2020-04-08,2025-10-24,2024-10-28,2024-10-28,POWELL PAINTING & HOME SERVICES LLC,,"POWELL PAINTING AND HOME SERVICES, LLC",POWELL PAI,73 HEMLOCK ST,,EAST WALPOLE,MA,02032,1139,USA,08,,2019-11-13,1231,www.powellpaintingandhomeservices.com,2L,MA,USA,0003,2X~A5~LJ,238320,0002,238320Y~238390Y,0000,,Y,,73 HEMLOCK ST,,EAST WALPOLE,02032,,USA,MA,BRYAN,,POWELL,OWNER,73 HEMLOCK ST,,EAST WALPOLE,02032,,USA,MA,,,,,,,,,,,,BRYAN,,POWELL,,73 HEMLOCK STREET,,WALPOLE,02032,,USA,MA,,,,,,,,,,,,BRYAN,,POWELL,OWNER,73 HEMLOCK ST,,EAST WALPOLE,02032,,USA,MA,,,,,,,,,,,,0000,,N,,0000,,,0001,STAMA,E&Y
,C191RV6B1XX3,,,07AZ5,,A,Z2,2010-08-26,2025-07-22,2024-07-24,2024-07-24,ALLEGIANCE INDUSTRIES INC,,,,105 SUNBELT BLVD,,COLUMBIA,SC,29203,2617,USA,06,,1988-04-01,1231,http://allegianceindustries.com/,2L,SC,USA,0001,2X,561720,0003,238210N~561612N~561720N,0000,,Y,,105 SUNBELT BLVD,,COLUMBIA,29203,2617,USA,SC,JOHN,,SULLIVAN,PRESIDENT,105 SUNBELT BLVD,,COLUMBIA,29203,,USA,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LILY,,PARK,ELECTRICAL DIVISION ACCOUNTING MANAGER,105 SUNBELT BLVD,,COLUMBIA,29203,,USA,SC,GARY,,MCLAURIN,,PO BOX 12251,,COLUMBIA,29206,,USA,SC,0000,,N,,0000,,,0000,,E&Y
,C191SL1HGND7,,,1F8V7,,A,Z2,1999-02-01,2025-03-25,2024-03-27,2024-03-27,MID SOUTH TOOL SUPPLY INC.,,,,503 S 4TH ST,,WEST MEMPHIS,AR,72301,4323,USA,01,,1988-12-01,1231,www.midsouthtool.com,2L,AR,USA,0003,2X~8W~A2,423510,0001,423510Y,0000,,Y,,P.O. BOX 2929,,WEST MEMPHIS,72303,2929,USA,AR,DALE,,STEWART,,503 S. 4TH ST,,WEST MEMPHIS,72301,4323,USA,AR,,,,,,,,,,,,,,,,,,,,,,,DALE,,STEWART,,503 S. 4TH ST,,WEST MEMPHIS,72301,4323,USA,AR,DEANA,,STEWART,,503 S. 4TH ST,,WEST MEMPHIS,72301,4323,USA,AR,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C191UM5J7JV1,,,7X4L7,,A,Z2,2024-11-19,2025-11-19,2024-11-27,2024-11-21,AMYCO CONSTRUCTION LLC,,,,2 SUGARBUSH WAY,,ORCHARD PARK,NY,14127,4641,USA,23,,2015-07-15,1231,,2K,NY,USA,0003,2X~8W~A2,238290,0001,238290Y,0000,,Y,,2 SUGARBUSH WAY,,ORCHARD PARK,14127,4641,USA,NY,AMY,J,GOODING,OWNER,2 SUGARBUSH WAY,,ORCHARD PARK,14127,,USA,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMY,J,GOODING,OWNER,2 SUGARBUSH WAY,,ORCHARD PARK,14127,,USA,NY,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C192RC5YYQK6,,,6WZM2,,A,Z1,2013-05-29,2025-10-30,2024-11-04,2024-11-01,CLALLAM COUNTY FIRE PROTECTION DISTRICT,,CLALLAM COUNTY FIRE PROT DIST NO.4,,51250 HIGHWAY 112,,PORT ANGELES,WA,98363,8766,USA,06,,1956-01-01,1231,,2A,,,0002,12~MG,,0000,,0000,,N,,P.O. BOX 106,,JOYCE,98343,,USA,WA,GREGORY,T,WATERS,FIRE CHIEF,P O BOX 106,,JOYCE,98343,,USA,WA,,,,,,,,,,,,,,,,,,,,,,,CHERYL,D,ANDERSON,ADMINISTRATIVE ASSISTANT,P.O. BOX 106,,JOYCE,98343,,USA,WA,RAEANN,L,LEIPER,SECRETARY,P O BOX 106,,JOYCE,98343,,USA,WA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C192WN6EAZT1,,,0NA99,,A,Z2,2001-07-12,2025-11-26,2024-12-02,2024-12-02,"FRISCHHERTZ ELECTRIC COMPANY, INC.",,,,4240 TOULOUSE ST,,NEW ORLEANS,LA,70119,4620,USA,01,,1951-01-01,0930,http://www.frischhertz.com,2L,LA,USA,0002,2X~XS,238210,0003,221122Y~238210N~238990E,0001,N061,N,,P.O. BOX 19266,,NEW ORLEANS,70119,4620,USA,LA,JERRY,,LARRIVIERE,TREASURER,4240 TOULOUSE STREET,,NEW ORLEANS,70119,,USA,LA,JERRY,,LARRIVIERE,,4240 TOULOUSE STREET,,NEW ORLEANS,70119,,USA,LA,JERRY,,LARRIVIERE,,4240 TOULOUSE STREET,,NEW ORLEANS,70119,,USA,LA,JERRY,,LARRIVIERE,,4240 TOULOUSE STREET,,NEW ORLEANS,70119,,USA,LA,JERRY,,LARRIVIERE,TREASURER,4240 TOULOUSE STREET,,NEW ORLEANS,70119,,USA,LA,JERRY,,LARRIVIERE,,4240 TOULOUSE STREET,,NEW ORLEANS,70119,,USA,LA,0001,238990NN  ,N,,0000,,,0003,STAAL~STALA~STAMS,E&Y
,C192Z1RWQ361,,,5E1W3,,A,Z2,2009-04-17,2025-07-17,2024-07-19,2024-07-19,CITY OF STRATFORD,,STRATFORD TOWN OF,,805 SHAKESPEARE AVE,,STRATFORD,IA,50249,7774,USA,04,,1880-01-01,0630,www.stratfordiowa.com,2A,,,0003,12~C6~C8,921190,0001,921190N,0000,,Y,,805 SHAKESPEARE AVE,PO BOX 218,STRATFORD,50249,7774,USA,IA,BRIAN,,OUVERSON,MAYOR,805 SHAKESPEARE AVE,,STRATFORD,50249,0218,USA,IA,KIM,,LEEDS,DEPUTY CITY CLERK,805 SHAKESPEARE AVE,,STRATFORD,50249,0218,USA,IA,KIM,K,LEEDS,CITY MANAGER/CLERK,805 SHAKESPEARE AVE,,STRATFORD,50249,,USA,IA,,,,,,,,,,,,KIM,K,LEEDS,CITY MANAGER,805 SHAKESPEARE AVE,,STRATFORD,50249,0218,USA,IA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C193CDBPL2B4,,,912E0,,A,Z2,2021-02-16,2025-02-05,2024-02-08,2024-02-08,"GRAY MEDIA GROUP, INC",,,,5 TELEVISION DR,,BRIDGEPORT,WV,26330,2621,USA,02,,1996-05-02,1231,,2L,DE,USA,0001,2X,516120,0001,516120N,0000,,Y,,5 TELEVISION DR,,BRIDGEPORT,26330,2621,USA,WV,JOSH,,MILAM,,445 DEXTER AVE,SUITE 7000,MONTGOMERY,36104,,USA,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOHN,,ALEXANDER,,1 JULIAN PRICE PLACE,SUITE 300,CHARLOTTE,28208,,USA,NC,JOSH,,MILAM,,445 DEXTER AVE,SUITE 7000,MONTGOMERY,36104,,USA,AL,0000,,N,,0000,,NPDY,0000,,E&Y
,C193DBMX5PJ5,,,4QYZ0,,A,Z2,2015-01-08,2025-06-07,2024-06-11,2024-06-11,"MONTGOMERY TECHNOLOGY SYSTEMS, L.L.C.",,,,23 OLD STAGE ROAD,,GREENVILLE,AL,36037,8689,USA,02,,2007-06-21,1231,www.montgomerytechnology.com,ZZ,AL,USA,0002,2X~LJ,236220,0010,236220Y~238210N~334111Y~334220Y~334290Y~334310Y~334419Y~334512Y~541513Y~561210Y,0009,5810~6110~6350~J063~N056~N063~Y100~Y1FF~Y1JZ,Y,,23 OLD STAGE ROAD,,GREENVILLE,36037,,USA,AL,PATRICK,,SKIPPER,VICE PRESIDENT,23 OLD STAGE ROAD,,GREENVILLE,36037,,USA,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATRICK,,SKIPPER,VICE PRESIDENT,23 OLD STAGE ROAD,,GREENVILLE,36037,,USA,AL,,,,,,,,,,,,0000,,N,,0000,,,0001,ANY,E&Y
,C193E1L1DL74,,,1RHZ9,,A,Z2,2001-09-13,2025-12-23,2024-12-24,2024-12-24,"GORDON FLESCH CO, INC",,,,2756 LEXINGTON AVE,,MANSFIELD,OH,44904,1429,USA,04,,1993-03-01,0930,https://www.gflesch.com,8H,WI,USA,0002,2X~XS,423420,0005,423420N~424120N~532420N~532490N~561439N,0001,J074,Y,,P O BOX 1708,,MADISON,53701,1708,USA,WI,PATRICK,,RITCHIE,,2756 LEXINGTON AVE,,MANSFIELD,44904,1428,USA,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATRICK,,RITCHIE,,2756 LEXINGTON AVE,,MANSFIELD,44904,1428,USA,OH,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
